UM_ID_UM,REGION_OFC,SUBREG,PROVINCIA,MEDIA_ALTURA_UM_EST,SUMA_DAP_X_UM,AREA_BASAL_UM_HA,VOL_M3_HA,CANTIDAD_IND_VIVOS_UM,CANTIDAD_IND_VIVOS_HA,PORCENTAJE_COB_3,PORCENTAJE_COB_7,PORCENTAJE_COB_TOTAL,PORCENTAJE_COB_ARBUSTIVA,PORCENTAJE_COB_INFERIOR,MEDIA_ALT_TOCONES,MEDIA_DAB_TOCONES,CANTIDAD_TOCONES_X_UM,CANTIDAD_TOCONES_X_HA,REGENERACION_UM,REGENERACION_HA,LONGITUD_GRILLA,LATITUD_GRILLA,LONGITUD_INSTALACION,LATITUD_INSTALACION,ALTITUD,PENDIENTE_CATEGORIA,EXPOSICION,OTBN_CATEGORIA,FECHA_UM_ANIO,FECHA_UM_MES,TIPO_PAISAJE,SALINIDAD_PRESENCIA,INCENDIOS_RASTROS,PASTOREO_PRESENCIA,GANADO_BOVINO,GANADO_OVINO,GANADO_CAPRINO,GANADO_EQUINO,GANADO_OTRO,GANADO_OTRO_TIPO,EROSION_PRESENCIA,EROSION_FISICA_PRESENCIA,EROSION_EOLICA_PRESENCIA,EROSION_HIDRICA_PRESENCIA,PFNM_PRESENCIA_RESUMEN,PFNM_REGISTRO_1,PFNM_REGISTRO_2,PFNM_REGISTRO_3,PFNM_REGISTRO_4,PFNM_REGISTRO_5,FORMAS_HELECHOS,FORMAS_CACTACEAS,FORMAS_EPIFITAS,FORMAS_BRIOFITAS,FORMAS_LIANAS,FORMAS_ORQUIDEAS,FORMAS_GRAMINEAS,FORMAS_OTRAS,Ley_N1_06,Ley_N2_06,PRESENTA_IND_INVENTARIABLE
66083014,PCH,Chaco Semiárido,66,5.54166666666667,3.22326576688913,5.98148112151521,23.2877172707717,18,267.9,28.169014084507,25.3521126760563,53.5211267605634,45.0704225352113,0,NA,NA,0,0,31,6200,-62.35195,-23.040859,-62.3519444444444,-23.0408611111111,205,sin_pendiente,NA,II,2019,2,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
66083016,PCH,Chaco Semiárido,66,6.01612903225806,5.03820990312512,9.85877005776706,47.270178304411,31,544.4,25.3521126760563,40.8450704225352,57.7464788732394,70.4225352112676,0,13.5,17.1,3,30,23,4600,-62.351081,-23.221441,-62.3510833333333,-23.2214444444444,208,sin_pendiente,NA,II,2019,2,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Bromelia serra,Bromelia serra,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
66083017,PCH,Chaco Semiárido,66,6.26388888888889,3.35151602027596,7.20394715819785,35.9614961595193,18,297.2,9.85915492957746,70.4225352112676,70.4225352112676,100,0,NA,NA,0,0,29,5800,-62.350644,-23.31173,-62.3506388888889,-23.31175,204,sin_pendiente,NA,II,2019,2,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Bromelia serra,Bromelia serra,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
66083018,PCH,Chaco Semiárido,66,5.29130434782609,5.97954177566899,29.8697050034765,167.675703567004,23,376.5,21.1267605633803,29.5774647887324,49.2957746478873,74.6478873239437,0,NA,NA,0,0,33,6600,-62.350204,-23.402019,-62.3501944444444,-23.4020277777778,197,sin_pendiente,NA,II,2019,2,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Bromelia serra,Bromelia serra,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
66083019,PCH,Chaco Semiárido,66,5.64871794871795,7.2798938861476,19.8885999926017,91.4679347027595,39,829.5,36.6197183098592,46.4788732394366,76.056338028169,91.5492957746479,67.6056338028169,NA,NA,0,0,49,9800,-62.349763,-23.492306,-62.3497777777778,-23.4923055555556,198,sin_pendiente,NA,II,2019,2,llano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
66083020,PCH,Chaco Semiárido,66,6.0421875,5.90860713472684,16.3641872310319,101.144902475026,32,583.7,60.5633802816901,21.1267605633803,78.8732394366197,26.7605633802817,36.6197183098592,NA,NA,0,0,11,2200,-62.349319,-23.582592,-62.3493333333333,-23.5825833333333,197,sin_pendiente,NA,II,2018,12,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Bromelia sp.,Bromelia sp.,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TF,NA,SI
66083021,PCH,Chaco Semiárido,66,6.01470588235294,2.34394617236914,3.73381514865598,16.9808235417689,17,287.2,0,29.5774647887324,29.5774647887324,87.3239436619718,25.3521126760563,NA,NA,0,0,54,10800,-62.348873,-23.672878,-62.3488611111111,-23.6728888888889,205,sin_pendiente,NA,II,2018,12,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Bromelia sp.,Bromelia sp.,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TF,NA,SI
66083022,PCH,Chaco Semiárido,66,6.54888888888889,6.70938185443362,9.93605449368244,44.0935930695493,45,625.8,28.169014084507,40.8450704225352,69.0140845070423,97.1830985915493,0,NA,NA,0,0,18,3600,-62.348424,-23.763162,-62.3484166666667,-23.7631388888889,198,sin_pendiente,NA,II,2018,12,llano,presencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
66083024,PCH,Chaco Semiárido,66,5.72641509433962,6.37067862414507,10.4818601929113,56.859276175817,53,1174.6,70.4225352112676,23.943661971831,77.4647887323944,87.3239436619718,50.7042253521127,NA,NA,0,0,20,4000,-62.347521,-23.943727,-62.3475277777778,-23.9437222222222,185,sin_pendiente,NA,II,2019,6,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
66083025,PCH,Chaco Semiárido,66,4.69444444444444,4.17730643579846,5.69531061926633,21.3055653590691,36,623.7,59.1549295774648,0,59.1549295774648,83.0985915492958,0,NA,NA,0,0,10,2000,-62.347065,-24.034008,-62.3470555555556,-24.034,185,sin_pendiente,NA,II,2019,6,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
66083026,PCH,Chaco Semiárido,66,6.13703703703704,6.4279535824015,33.7215178224226,220.93982484966,27,387.2,21.1267605633803,49.2957746478873,61.9718309859155,64.7887323943662,0,NA,NA,0,0,9,1800,-62.346608,-24.124288,-62.3466111111111,-24.1242777777778,185,sin_pendiente,NA,I,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
66083027,PCH,Chaco Semiárido,66,5.63571428571429,4.5901091371001,9.45960345781222,73.9165595809787,35,877.4,11.2676056338028,64.7887323943662,71.830985915493,63.3802816901408,0,NA,NA,0,0,55,11000,-62.346148,-24.214567,-62.3461666666667,-24.2145833333333,188,sin_pendiente,NA,II,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,porcino,FALSE,FALSE,FALSE,FALSE,Bromelia hieronymi,Bromelia hieronymi,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
66083028,PCH,Chaco Semiárido,66,5.13333333333333,5.46433440163823,9.8940631808764,44.0153493280227,36,594.4,4.22535211267606,9.85915492957746,14.0845070422535,49.2957746478873,0,15,20,1,10,17,3400,-62.345687,-24.304845,-62.3456944444444,-24.3048611111111,193,sin_pendiente,NA,II,2018,9,llano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,Bromelia hieronymi,Bromelia hieronymi,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TF,NA,SI
70025092,MON,Monte,70,2.9,0,1.52875019319705,NA,9,148.6,0,0,0,46.4788732394366,0,NA,NA,0,0,6,1200,-68.317609,-29.974447,-68.3175833333333,-29.9744444444444,1385,sin_pendiente,NA,sin_categoria,2020,3,colinado,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,Estepa arbustiva,SI
70025093,MON,Monte,70,3.21818181818182,0.362344479039363,2.08734586589738,0.6232019007,11,139.3,22.5352112676056,0,22.5352112676056,35.2112676056338,0,NA,NA,0,0,7,1400,-68.322417,-30.064266,-68.3224166666667,-30.06425,1285,sin_pendiente,NA,II,2020,3,colinado,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque de retamo,SI
70026094,MON,Monte,70,3.03448275862069,0.868247474727656,5.48009597161179,2.3702403692,29,465.8,9.85915492957746,0,9.85915492957746,22.5352112676056,0,NA,NA,0,0,10,2000,-68.223884,-30.158251,-68.2238888888889,-30.15825,776,sin_pendiente,NA,II,2020,3,duna,presencia,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque de retamo,SI
70027112,MON,Monte,70,2.14,0.245337144791842,0.715591974634684,NA,5,50,0,0,0,28.169014084507,0,NA,NA,0,0,13,2600,-68.207779,-31.779262,-68.2077777777778,-31.7793055555556,561,sin_pendiente,NA,sin_categoria,2020,2,llano,presencia,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,Estepa arbustiva,SI
70030100,MON,Monte,70,3.35833333333333,0.483686397637843,2.07489628398991,1.0072235307,12,120,18.3098591549296,0,18.3098591549296,39.4366197183099,0,NA,NA,0,0,19,3800,-67.836836,-30.713407,-67.8368333333333,-30.7133888888889,726,sin_pendiente,NA,II,2020,3,colinado,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque mixto,SI
70031109,MON,Monte,70,3.16363636363636,1.0367462867312,6.19902793047614,3.4022145769,22,454.4,21.1267605633803,0,21.1267605633803,35.2112676056338,25.3521126760563,15.8888888888889,13.9,9,90,7,1400,-67.773214,-31.526199,-67.7732222222222,-31.5261944444444,574,sin_pendiente,NA,sin_categoria,2020,3,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,Prosopis flexuosa,Prosopis flexuosa,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque de retamo,SI
70031115,MON,Monte,70,2.34615384615385,0.912313143987942,2.26287348041746,1.6169641633,13,130,11.2676056338028,0,11.2676056338028,61.9718309859155,0,NA,NA,0,0,4,800,-67.801073,-32.065415,-67.8010555555555,-32.0653888888889,545,sin_pendiente,NA,II,2020,3,duna,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque de algarrobos,SI
70032099,MON,Monte,70,5.973,2.76240006215695,4.92497270127148,6.2694957193,17,170,36.6197183098592,5.63380281690141,36.6197183098592,42.2535211267606,0,NA,NA,0,0,19,3800,-67.624455,-30.631105,-67.6244444444444,-30.6310833333333,1163,pendiente_suave,N,II,2019,12,serrano,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,Bosque en vía de escurrimiento,SI
70032108,MON,Monte,70,3.63571428571429,0.474331516789419,2.43140594619524,0.515055765837886,14,227.9,9.85915492957746,0,9.85915492957746,21.1267605633803,0,60,13.45,2,20,12,2400,-67.663809,-31.440191,-67.6638055555556,-31.4401944444444,588,sin_pendiente,NA,II,2020,2,llano,presencia,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque mixto,SI
70032109,MON,Monte,70,2.26470588235294,0.131810469993851,3.05083557611932,0.2246228665,17,433.7,0,0,0,7.04225352112676,0,NA,NA,0,0,9,1800,-67.66828,-31.530081,-67.6683055555556,-31.5300833333333,569,sin_pendiente,NA,II,2020,2,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque mixto,SI
70033099,PCH,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11,2200,-67.520478,-30.634769,-67.5204722222222,-30.63475,1012,pendiente_fuerte,NE,II,2019,12,montanoso,ausencia,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,NA,NO
70033103,MON,Monte,70,3.44,0.737639897936391,0.885772048679639,1.1306341173,5,50,0,0,0,33.8028169014084,0,NA,NA,0,0,4,800,-67.537387,-30.994433,-67.5373611111111,-30.9944166666667,1760,pendiente_suave,O,sin_categoria,2020,4,montanoso,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque mixto,SI
70033109,MON,Monte,70,2.70952380952381,0.570330346955865,2.30960160808677,NA,21,268.6,0,0,0,8.45070422535211,0,NA,NA,0,0,7,1400,-67.563327,-31.533876,-67.5633333333333,-31.5338611111111,566,sin_pendiente,NA,sin_categoria,2020,3,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,Estepa arbustiva,SI
70034099,PCH,Chaco Árido,70,5.70625,2.33470952555286,3.21950415139882,24.08970368,16,160,59.1549295774648,0,59.1549295774648,42.2535211267606,0,NA,NA,0,0,6,1200,-67.416482,-30.63835,-67.4164722222222,-30.6383333333333,813,sin_pendiente,NA,sin_categoria,2019,12,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
70034101,PCH,Chaco Árido,70,4.28333333333333,1.0843988610064,1.57597995467332,11.78584964,6,60,7.04225352112676,0,7.04225352112676,30.9859154929577,38.0281690140845,NA,NA,0,0,4,800,-67.424707,-30.818211,-67.4246944444445,-30.8181944444444,1162,sin_pendiente,NA,II,2020,4,colinado,ausencia,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
70034102,PCH,Chaco Árido,70,3.45,0.581851652431982,1.39293003216366,10.79930462544,4,98.6,15.4929577464789,0,15.4929577464789,100,0,NA,NA,0,0,3,600,-67.428847,-30.90814,-67.4288333333333,-30.9081388888889,1812,pendiente_suave,E,II,2020,4,montanoso,ausencia,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
70034109,MON,Monte,70,2.1,0.666602248201631,4.79152318605449,1.381266275,21,473.7,18.3098591549296,0,18.3098591549296,47.887323943662,0,NA,NA,0,0,23,4600,-67.458353,-31.537586,-67.4583333333333,-31.5375833333333,561,sin_pendiente,NA,II,2020,3,duna,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,TRUE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,Bosque mixto,SI
70034110,MON,Monte,70,3.62325581395349,2.46793477750086,10.5147688471965,6.5757482002,43,605.8,53.5211267605634,0,53.5211267605634,57.7464788732394,0,0.9,17.7,1,10,7,1400,-67.462644,-31.6275,-67.4626388888889,-31.6275,552,sin_pendiente,NA,sin_categoria,2020,3,duna,presencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,Bosque mixto,SI
70034117,MON,Monte,70,3.54117647058824,2.23240126422205,2.49151073976409,3.61727021163106,17,170,8.45070422535211,0,8.45070422535211,94.3661971830986,47.887323943662,NA,NA,0,0,6,1200,-67.493226,-32.256846,-67.4932222222222,-32.2568333333333,504,sin_pendiente,NA,sin_categoria,2020,3,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,Bosque de algarrobos,SI
70035100,PCH,Chaco Árido,70,4.43529411764706,2.41611262384669,2.78649058197291,20.953325798,17,170,26.7605633802817,0,26.7605633802817,33.8028169014084,83.0985915492958,NA,NA,0,0,14,2800,-67.316476,-30.731793,-67.3164722222222,-30.7318055555556,726,sin_pendiente,NA,II,2019,12,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
70035102,PCH,Chaco Árido,70,6.17857142857143,2.8058945950104,5.84964520682493,26.9223400283134,14,198.6,0,15.4929577464789,15.4929577464789,78.8732394366197,0,NA,NA,0,0,7,1400,-67.324544,-30.911675,-67.3245277777778,-30.9116666666667,940,pendiente_fuerte,N,II,2019,12,montanoso,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
70036105,MON,Monte,70,3.72857142857143,0.815497952667931,0.823961213220263,1.295880823,7,70,11.2676056338028,0,11.2676056338028,46.4788732394366,50.7042253521127,NA,NA,0,0,8,1600,-67.232169,-31.184976,-67.2321666666667,-31.1849722222222,550,sin_pendiente,NA,II,2019,12,llano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,Bosque mixto,SI
70037105,PCH,Chaco Árido,70,4.53333333333333,0.973897346294028,1.25946449482415,8.31121437813096,6,60,33.8028169014084,0,33.8028169014084,54.9295774647887,30.9859154929577,NA,NA,0,0,17,3400,-67.127537,-31.18838,-67.1275277777778,-31.1883611111111,473,sin_pendiente,NA,II,2020,4,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
70037108,PCH,Chaco Árido,70,5.1,0.491167339201744,0.686602928423685,5.164396634,3,30,16.9014084507042,0,16.9014084507042,73.2394366197183,0,NA,NA,0,0,14,2800,-67.139348,-31.458248,-67.1393333333333,-31.4582222222222,433,sin_pendiente,NA,II,2019,12,duna,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,OTF,NA,SI
70039111,PCH,Chaco Árido,70,4.32857142857143,1.0802821977876,1.5825000946064,11.017939366508,7,99.3,25.3521126760563,0,25.3521126760563,92.9577464788732,26.7605633802817,NA,NA,0,0,17,3400,-66.940804,-31.734795,-66.9407777777778,-31.7347777777778,410,sin_pendiente,NA,II,2020,3,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
70039112,PCH,Chaco Árido,70,5.68333333333333,1.95152445159347,2.58206714800382,11.3435610121682,12,120,26.7605633802817,0,26.7605633802817,84.5070422535211,19.7183098591549,NA,NA,0,0,11,2200,-66.944627,-31.824766,-66.9446111111111,-31.82475,427,sin_pendiente,NA,II,2020,3,llano,presencia,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
74035114,MON,Monte,74,4.2,7.33687177816642,8.83443453080912,11.3527279701035,82,937.2,80.2816901408451,12.6760563380282,80.2816901408451,66.1971830985916,0,NA,NA,0,0,29,5800,-67.374504,-31.990825,-67.3745,-31.9908055555556,492,sin_pendiente,NA,sin_categoria,2020,2,llano,presencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,OTF,Bosque mixto,SI
74038117,PCH,Chaco Serrano,74,3.9,0.451855669079738,0.809501875952485,1.27942549331987,3,59.3,0,0,0,81.6901408450704,33.8028169014084,NA,NA,0,0,22,4400,-67.069883,-32.271222,-67.0698611111111,-32.2712222222222,661,sin_pendiente,NA,sin_categoria,2020,1,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,TRUE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
74038118,PCH,Chaco Serrano,74,4.975,0.801132684911927,1.47159268477617,5.67423390604821,4,40,16.9014084507042,0,16.9014084507042,45.0704225352113,8.45070422535211,NA,NA,0,0,24,4800,-67.073914,-32.361172,-67.0739166666667,-32.3611666666667,621,sin_pendiente,NA,II,2020,1,llano,ausencia,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,OTF,NA,SI
74038120,PCH,Chaco Árido,74,3.68333333333333,0.866210012889343,1.40313149036822,4.03678924430239,6,118.6,7.04225352112676,0,7.04225352112676,64.7887323943662,19.7183098591549,NA,NA,0,0,13,2600,-67.08203,-32.541065,-67.08175,-32.5410555555556,700,pendiente_fuerte,N,I,2020,2,serrano,ausencia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,OTF,NA,SI
74038121,PCH,Chaco Árido,74,3.23333333333333,0.661449554711208,0.95771774057932,4.9795087024819,6,147.9,0,0,0,74.6478873239437,25.3521126760563,NA,NA,0,0,14,2800,-67.086116,-32.631009,-67.0861111111111,-32.631,756,pendiente_fuerte,N,I,2020,2,serrano,ausencia,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,sin registro,sin registro,sin registro,sin registro,sin registro,sin registro,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,OTF,NA,SI
